LineNo,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
102046,3681536312,3,467045800,1949,11,0.8,47.4993729,19.197765,187.67,5.665872,313.4982,-1.68,1
102108,3681757944,3,467046000,1949,11,0.8,47.4993798,19.1977543,188.02,5.480447,314.3347,-1.7,1
102170,3681938503,3,467046200,1949,11,0.8,47.4993865,19.1977439,188.35,5.249952,312.9932,-1.71,1
102234,3682140380,3,467046400,1949,11,0.8,47.4993926,19.1977338,188.72,4.920041,310.8792,-1.79,1
102296,3682340890,3,467046600,1949,11,0.8,47.4993983,19.1977242,189.07,4.699978,312.4131,-1.64,1
102360,3682541896,3,467046800,1949,11,0.8,47.4994036,19.1977153,189.34,4.160829,311.0046,-1.32,1
102422,3682742868,3,467047000,1949,11,0.8,47.4994084,19.1977074,189.58,3.857784,312.3736,-1.34,1
102484,3682943903,3,467047200,1949,11,0.8,47.4994126,19.1977005,189.8,3.123348,311.7554,-1,1
102544,3683125094,3,467047400,1949,11,0.8,47.4994159,19.1976948,189.99,2.504496,310.3035,-0.83,1
102609,3683325801,3,467047600,1949,11,0.8,47.4994187,19.1976902,190.11,2.171106,314.0669,-0.62,1
102673,3683527527,3,467047800,1949,11,0.8,47.499421,19.1976867,190.19,1.470782,315,-0.39,1
102735,3683729190,3,467048000,1949,11,0.8,47.4994226,19.1976844,190.31,1.053803,316.1534,-0.4,1
102799,3683930906,3,467048200,1949,11,0.8,47.4994237,19.1976827,190.4,0.7451845,310.1009,-0.3,1
102861,3684132306,3,467048400,1949,11,0.8,47.4994243,19.1976814,190.45,0.422019,306.3268,-0.13,1
102924,3684333177,3,467048600,1949,11,0.8,47.4994248,19.1976806,190.5,0.4104875,304.0772,-0.23,1
102988,3684534087,3,467048800,1949,11,0.8,47.499425,19.1976798,190.56,0.2927456,277.8533,-0.26,1
103052,3684736251,3,467049000,1949,11,0.8,47.4994253,19.197679,190.62,0.2284732,293.1986,-0.26,1
103116,3684936373,3,467049200,1949,11,0.8,47.4994257,19.1976782,190.73,0.3679674,317.2026,-0.3,1
103178,3685137124,3,467049400,1949,11,0.8,47.4994263,19.1976776,190.76,0.3190611,327.8043,-0.17,1
103240,3685338399,3,467049600,1949,11,0.8,47.499427,19.1976773,190.77,0.2828427,351.8699,-0.15,1
103304,3685540276,3,467049800,1949,11,0.8,47.4994276,19.1976772,190.77,0.2137756,10.7843,-0.09,1
103368,3685721571,3,467050000,1949,11,0.8,47.4994279,19.1976774,190.75,0.05,126.8699,0.09999999,1
103430,3685942180,3,467050200,1949,11,0.8,47.4994276,19.1976778,190.71,0.3546829,139.5739,0.32,1
103492,3686143674,3,467050400,1949,11,0.8,47.4994268,19.1976786,190.64,0.8407735,153.1302,0.36,1
103554,3686325142,3,467050600,1949,11,0.8,47.4994251,19.1976801,190.59,1.269094,149.1911,0.4,1
103618,3686526214,3,467050800,1949,11,0.8,47.499423,19.1976823,190.51,1.73358,145.5766,0.26,1
103682,3686727220,3,467051000,1949,11,0.8,47.4994203,19.1976853,190.48,2.028004,143.0171,0.21,1
103744,3686928473,3,467051200,1949,11,0.8,47.4994171,19.1976893,190.44,2.684958,140.4403,0.18,1
103806,3687129248,3,467051400,1949,11,0.8,47.4994132,19.1976941,190.4,3.061388,140.4341,0.22,1
103868,3687330284,3,467051600,1949,11,0.8,47.4994091,19.1976997,190.37,3.338622,136.4564,0.17,1
103933,3687530883,3,467051800,1949,11,0.8,47.4994046,19.1977061,190.34,3.68897,137.9666,0.31,1
103997,3687751470,3,467052000,1949,11,0.8,47.4993998,19.1977129,190.27,3.931921,135.8243,0.43,1
104059,3687932441,3,467052200,1949,11,0.8,47.4993952,19.1977204,190.21,3.841926,130.9895,0.41,1
104121,3688133388,3,467052400,1949,11,0.8,47.4993908,19.1977289,190.16,4.360103,127.2641,0.54,1
104184,3688334120,3,467052600,1949,11,0.8,47.4993866,19.1977385,190.04,4.325228,121.1909,0.64,1
104248,3688534769,3,467052800,1949,11,0.8,47.4993831,19.1977487,189.83,4.449775,116.565,0.67,1
104310,3688735489,3,467053000,1949,11,0.8,47.4993802,19.1977602,189.64,4.869907,108.4349,0.83,1
104374,3688935827,3,467053200,1949,11,0.8,47.4993779,19.197773,189.4,5.090953,104.4457,0.92,1
104436,3689136692,3,467053400,1949,11,0.8,47.4993755,19.1977868,189.15,5.662685,106.8349,1.2,1
104499,3689337440,3,467053600,1949,11,0.8,47.4993727,19.1978015,188.95,5.80262,105.1858,1.07,1
104563,3689538733,3,467053800,1949,11,0.8,47.4993698,19.197817,188.77,6.17894,106.6459,1,1
104625,3689739461,3,467054000,1949,11,0.8,47.4993663,19.1978331,188.55,6.54444,109.7363,1.04,1
104689,3689940455,3,467054200,1949,11,0.8,47.4993619,19.1978495,188.33,6.797153,114.6044,1.02,1
104751,3690140789,3,467054400,1949,11,0.8,47.4993567,19.1978659,188.19,6.775286,116.565,0.7,1
104813,3690341165,3,467054600,1949,11,0.8,47.4993511,19.1978818,188.03,6.814631,119.3486,0.71,1
104875,3690521334,3,467054800,1949,11,0.8,47.4993451,19.1978976,187.88,6.853086,120.9064,0.71,1
104939,3690741969,3,467055000,1949,11,0.8,47.499339,19.1979131,187.73,6.748548,121.2404,0.66,1
104999,3690922919,3,467055200,1949,11,0.8,47.4993325,19.1979283,187.57,6.861844,124.1301,0.73,1
105063,3691124578,3,467055400,1949,11,0.8,47.4993259,19.1979437,187.45,6.815893,121.6846,0.75,1
105125,3691325015,3,467055600,1949,11,0.8,47.4993197,19.1979589,187.28,6.587936,121.7841,0.8,1
105189,3691526101,3,467055800,1949,11,0.8,47.4993136,19.197974,187.08,6.675043,121.5231,0.85,1
105251,3691726288,3,467056000,1949,11,0.8,47.4993076,19.197989,186.86,6.558429,121.5331,0.92,1
105313,3691926599,3,467056200,1949,11,0.8,47.4993017,19.1980038,186.65,6.396905,121.0559,0.94,1
105375,3692126934,3,467056400,1949,11,0.8,47.4992961,19.1980184,186.46,6.319572,119.6887,0.94,1
105437,3692328552,3,467056600,1949,11,0.8,47.4992906,19.198033,186.26,6.311418,119.0017,0.96,1
105501,3692529578,3,467056800,1949,11,0.8,47.4992855,19.1980477,186.03,6.248151,117.3443,0.92,1
105565,3692730715,3,467057000,1949,11,0.8,47.4992803,19.1980623,185.79,6.256333,119.5972,0.91,1
105627,3692931368,3,467057200,1949,11,0.8,47.4992749,19.1980768,185.58,6.315853,119.8124,0.91,1
105689,3693132269,3,467057400,1949,11,0.8,47.4992693,19.1980913,185.39,6.304871,120.1845,1.02,1
105752,3693333311,3,467057600,1949,11,0.8,47.4992637,19.1981057,185.18,6.271722,121.1048,0.9,1
105816,3693533028,3,467057800,1949,11,0.8,47.4992581,19.19812,185.08,6.184658,120.2964,0.71,1
105880,3693754207,3,467058000,1949,11,0.8,47.4992525,19.1981341,184.98,6.181909,122.0447,0.48,1
105942,3693935429,3,467058200,1949,11,0.8,47.4992467,19.1981483,184.97,6.215142,120.774,0.26,1
106004,3694136156,3,467058400,1949,11,0.8,47.4992409,19.1981623,184.86,6.171847,122.7631,0.58,1
106067,3694337150,3,467058600,1949,11,0.8,47.4992353,19.1981759,184.65,5.974152,121.9342,0.73,1
106131,3694537685,3,467058800,1949,11,0.8,47.4992298,19.1981896,184.49,6.188311,121.7895,0.69,1
106193,3694738935,3,467059000,1949,11,0.8,47.4992241,19.1982037,184.31,6.333443,120.9793,0.85,1
106257,3694939394,3,467059200,1949,11,0.8,47.4992183,19.1982181,184.16,6.259792,121.2777,0.76,1
106319,3695139577,3,467059400,1949,11,0.8,47.4992129,19.1982323,183.99,6.17571,119.5953,0.54,1
106381,3695340996,3,467059600,1949,11,0.8,47.4992076,19.1982463,183.86,6.056641,119.9091,0.55,1
106445,3695542089,3,467059800,1949,11,0.8,47.4992023,19.1982604,183.78,6.070296,119.9439,0.55,1
106482,3695723042,3,467060000,1949,11,0.8,47.4991969,19.1982743,183.71,5.955049,120.1387,0.63,1
106571,3695944308,3,467060200,1949,11,0.8,47.4991917,19.1982882,183.55,6.114941,119.9192,0.56,1
106608,3696125810,3,467060400,1949,11,0.8,47.4991865,19.1983023,183.4,6.054296,118.5123,0.71,1
106670,3696325699,3,467060600,1949,11,0.8,47.4991813,19.1983164,183.26,6.01941,119.674,0.8,1
106734,3696526209,3,467060800,1949,11,0.8,47.4991761,19.1983305,183.12,6.048842,118.2173,0.69,1
106796,3696727229,3,467061000,1949,11,0.8,47.499171,19.1983445,183.04,5.89571,119.1301,0.55,1
106858,3696928225,3,467061200,1949,11,0.8,47.499166,19.1983582,182.95,5.792754,119.1314,0.42,1
106922,3697129038,3,467061400,1949,11,0.8,47.4991608,19.1983716,182.89,5.791934,121.6593,0.47,1
106984,3697329992,3,467061600,1949,11,0.8,47.4991557,19.1983848,182.8,5.772599,119.5848,0.36,1
107049,3697530265,3,467061800,1949,11,0.8,47.4991508,19.1983981,182.71,5.608226,118.8958,0.49,1
107111,3697731214,3,467062000,1949,11,0.8,47.4991462,19.1984113,182.62,5.639875,117.3374,0.43,1
107175,3697931833,3,467062200,1949,11,0.8,47.4991414,19.1984245,182.5,5.689508,119.9447,0.52,1
107237,3698133285,3,467062400,1949,11,0.8,47.4991363,19.1984379,182.44,5.857183,118.4465,0.3,1
107300,3698333081,3,467062600,1949,11,0.8,47.4991312,19.1984517,182.41,5.986092,119.3056,0.32,1
107364,3698534424,3,467062800,1949,11,0.8,47.4991261,19.1984654,182.34,5.816528,118.3274,0.48,1
107426,3698734956,3,467063000,1949,11,0.8,47.4991211,19.1984791,182.23,5.854912,119.0166,0.52,1
107488,3698935631,3,467063200,1949,11,0.8,47.499116,19.1984925,182.17,5.748078,119.1514,0.52,1
107552,3699136068,3,467063400,1949,11,0.8,47.499111,19.1985059,182.07,5.79987,119.6591,0.55,1
107615,3699337498,3,467063600,1949,11,0.8,47.4991058,19.1985195,181.96,5.980209,119.0081,0.46,1
107679,3699539198,3,467063800,1949,11,0.8,47.4991006,19.1985333,181.86,6.01838,120.229,0.44,1
107741,3699739608,3,467064000,1949,11,0.8,47.4990954,19.1985471,181.74,5.902652,118.6492,0.58,1
107803,3699940713,3,467064200,1949,11,0.8,47.4990901,19.1985607,181.6,6.037748,122.0054,0.51,1
107867,3700141635,3,467064400,1949,11,0.8,47.4990845,19.1985742,181.52,5.880689,121.0139,0.4,1
107929,3700342932,3,467064600,1949,11,0.8,47.499079,19.1985876,181.43,5.959363,122.25,0.48,1
107991,3700524251,3,467064800,1949,11,0.8,47.4990735,19.1986011,181.31,5.96473,120.8649,0.43,1
108055,3700726098,3,467065000,1949,11,0.8,47.4990678,19.1986148,181.22,6.186339,122.457,0.51,1
108117,3700926890,3,467065200,1949,11,0.8,47.4990621,19.1986286,181.1,6.00588,120.9637,0.53,1
108179,3701127347,3,467065400,1949,11,0.8,47.4990563,19.1986424,180.97,6.234869,123.4862,0.6,1
108241,3701328189,3,467065600,1949,11,0.8,47.4990505,19.1986561,180.87,5.933852,120.9306,0.59,1
108305,3701529366,3,467065800,1949,11,0.8,47.4990453,19.1986698,180.69,5.947478,119.6254,0.61,1
108369,3701730166,3,467066000,1949,11,0.8,47.4990401,19.1986838,180.58,6.003532,118.0163,0.58,1
108431,3701931457,3,467066200,1949,11,0.8,47.4990351,19.198698,180.46,6.118987,117.6539,0.67,1
108493,3702132357,3,467066400,1949,11,0.8,47.49903,19.1987123,180.32,6.037566,118.8149,0.73,1
108555,3702333271,3,467066600,1949,11,0.8,47.4990251,19.1987263,180.19,5.876674,117.1319,0.61,1
108619,3702533520,3,467066800,1949,11,0.8,47.4990205,19.1987401,180.08,5.702017,116.3404,0.64,1
108683,3702734757,3,467067000,1949,11,0.8,47.4990157,19.1987536,179.96,5.787892,119.045,0.66,1
108745,3702936105,3,467067200,1949,11,0.8,47.4990106,19.1987672,179.89,5.894133,119.6966,0.47,1
108807,3703136194,3,467067400,1949,11,0.8,47.4990055,19.1987808,179.76,5.908341,118.951,0.63,1
108870,3703337220,3,467067600,1949,11,0.8,47.4990005,19.1987944,179.64,5.804498,118.7286,0.45,1
108934,3703538898,3,467067800,1949,11,0.8,47.4989955,19.1988078,179.54,5.839871,120.3412,0.56,1
108998,3703739165,3,467068000,1949,11,0.8,47.4989903,19.1988212,179.44,5.822199,119.6472,0.52,1
109060,3703940068,3,467068200,1949,11,0.8,47.498985,19.1988345,179.33,5.78019,121.8478,0.47,1
109122,3704141068,3,467068400,1949,11,0.8,47.4989796,19.1988476,179.22,5.839529,120.9133,0.49,1
109185,3704322460,3,467068600,1949,11,0.8,47.4989744,19.198861,179.12,5.811239,119.2557,0.43,1
109249,3704523971,3,467068800,1949,11,0.8,47.4989692,19.1988745,179.03,5.919062,120.1171,0.46,1
109313,3704725379,3,467069000,1949,11,0.8,47.4989641,19.1988882,178.92,5.871975,116.8269,0.59,1
109375,3704926501,3,467069200,1949,11,0.8,47.4989593,19.198902,178.82,5.84652,117.8361,0.5,1
109437,3705127426,3,467069400,1949,11,0.8,47.4989544,19.1989158,178.68,5.991277,118.4044,0.69,1
109499,3705329230,3,467069600,1949,11,0.8,47.4989492,19.1989298,178.57,6.025877,119.2024,0.44,1
109563,3705529308,3,467069800,1949,11,0.8,47.498944,19.1989437,178.47,6.052974,120.0384,0.38,1
109625,3705750152,3,467070000,1949,11,0.8,47.4989386,19.1989574,178.34,5.879456,120.2284,0.71,1
109687,3705931718,3,467070200,1949,11,0.8,47.4989333,19.1989709,178.19,5.951016,120.8317,0.61,1
109749,3706133770,3,467070400,1949,11,0.8,47.4989277,19.1989846,178.04,6.141767,121.6197,0.62,1
109813,3706334592,3,467070600,1949,11,0.8,47.4989217,19.1989982,177.91,6.057326,123.6901,0.62,1
109877,3706536108,3,467070800,1949,11,0.8,47.498916,19.1990113,177.79,5.70085,122.4635,0.69,1
109939,3706736889,3,467071000,1949,11,0.8,47.4989105,19.199024,177.63,5.678609,122.4867,0.66,1
110001,3706938279,3,467071200,1949,11,0.8,47.4989051,19.1990366,177.49,5.515261,122.3357,0.8,1
110065,3707139405,3,467071400,1949,11,0.8,47.4988997,19.1990493,177.34,5.798525,121.3874,0.63,1
110127,3707340389,3,467071600,1949,11,0.8,47.4988944,19.1990625,177.24,5.795248,120.3703,0.48,1
110192,3707541369,3,467071800,1949,11,0.8,47.498889,19.1990758,177.12,5.915852,121.9438,0.47,1
110252,3707722846,3,467072000,1949,11,0.8,47.4988835,19.199089,177.02,5.820807,121.3689,0.61,1
110318,3707943535,3,467072200,1949,11,0.8,47.498878,19.1991023,176.9,5.921866,121.1131,0.66,1
110380,3708144575,3,467072400,1949,11,0.8,47.4988726,19.199116,176.78,6.073986,119.8151,0.42,1
110441,3708326812,3,467072600,1949,11,0.8,47.4988673,19.19913,176.69,5.992036,118.6181,0.39,1
110507,3708527508,3,467072800,1949,11,0.8,47.4988621,19.1991439,176.59,6.0281,119.627,0.53,1
110569,3708728453,3,467073000,1949,11,0.8,47.4988568,19.1991578,176.51,5.936371,120.0202,0.52,1
110631,3708929860,3,467073200,1949,11,0.8,47.4988514,19.1991717,176.39,6.127316,119.7449,0.51,1
110693,3709130256,3,467073400,1949,11,0.8,47.4988461,19.1991858,176.23,6.072643,118.633,0.73,1
110758,3709331583,3,467073600,1949,11,0.8,47.4988408,19.1992001,176.09,6.177378,119.0546,0.61,1
110822,3709532189,3,467073800,1949,11,0.8,47.4988353,19.1992143,175.95,6.145087,120.4041,0.61,1
110884,3709732422,3,467074000,1949,11,0.8,47.4988297,19.1992283,175.8,6.187746,121.2496,0.57,1
110946,3709933865,3,467074200,1949,11,0.8,47.498824,19.1992425,175.68,6.19691,120.1233,0.57,1
111010,3710135074,3,467074400,1949,11,0.8,47.4988185,19.1992566,175.55,6.071655,120.1545,0.49,1
111072,3710335565,3,467074600,1949,11,0.8,47.4988131,19.1992705,175.43,6.073096,120.3651,0.61,1
111136,3710536506,3,467074800,1949,11,0.8,47.4988077,19.1992843,175.23,5.951437,120.2703,0.9,1
111198,3710737605,3,467075000,1949,11,0.8,47.4988023,19.1992982,175.07,6.05598,118.9351,0.83,1
111260,3710939701,3,467075200,1949,11,0.8,47.4987968,19.1993121,174.88,6.103646,120.8511,0.73,1
111324,3711139647,3,467075400,1949,11,0.8,47.4987914,19.1993261,174.73,6.025877,119.2024,0.78,1
111386,3711339658,3,467075600,1949,11,0.8,47.4987862,19.1993401,174.57,5.966372,117.3381,0.62,1
111450,3711540800,3,467075800,1949,11,0.8,47.4987813,19.1993541,174.51,5.854929,117.5717,0.6,1
111514,3711741913,3,467076000,1949,11,0.8,47.4987765,19.199368,174.36,5.880901,116.7829,0.72,1
111576,3711942184,3,467076200,1949,11,0.8,47.4987714,19.1993821,174.24,6.138615,119.3628,0.87,1
111638,3712143523,3,467076400,1949,11,0.8,47.4987663,19.1993963,174.08,5.970344,116.7796,0.4,1
111700,3712343873,3,467076600,1949,11,0.8,47.4987615,19.1994107,174.02,6.044245,114.9539,0.49,1
111764,3712524436,3,467076800,1949,11,0.8,47.4987567,19.199425,173.91,6.008235,118.1005,0.38,1
111826,3712724949,3,467077000,1949,11,0.8,47.4987518,19.199439,173.79,5.934855,117.1695,0.6,1
111888,3712924842,3,467077200,1949,11,0.8,47.4987466,19.1994531,173.68,6.029337,119.8392,0.62,1
111952,3713145525,3,467077400,1949,11,0.8,47.4987414,19.199467,173.6,5.851196,117.9227,0.38,1
112015,3713326073,3,467077600,1949,11,0.8,47.4987364,19.1994807,173.5,5.842303,119.1975,0.52,1
112079,3713527467,3,467077800,1949,11,0.8,47.4987312,19.1994944,173.43,5.999708,119.3421,0.38,1
112141,3713728462,3,467078000,1949,11,0.8,47.4987259,19.1995083,173.36,6.007013,119.8513,0.22,1
112205,3713929942,3,467078200,1949,11,0.8,47.4987205,19.1995223,173.28,6.127846,118.991,0.47,1
112267,3714130838,3,467078400,1949,11,0.8,47.498715,19.1995362,173.15,6.059051,120.8827,0.71,1
112330,3714331252,3,467078600,1949,11,0.8,47.4987095,19.1995503,173.02,6.218183,119.162,0.45,1
112394,3714531796,3,467078800,1949,11,0.8,47.498704,19.1995646,172.91,6.199258,119.7907,0.49,1
112456,3714733311,3,467079000,1949,11,0.8,47.4986986,19.1995788,172.77,6.173508,119.1808,0.64,1
112520,3714934078,3,467079200,1949,11,0.8,47.4986931,19.1995932,172.62,6.193973,118.7581,0.76,1
112582,3715134048,3,467079400,1949,11,0.8,47.4986876,19.1996077,172.46,6.37942,119.1767,0.73,1
112644,3715334693,3,467079600,1949,11,0.8,47.4986821,19.1996223,172.34,6.180397,118.7214,0.67,1
112708,3715535421,3,467079800,1949,11,0.8,47.4986768,19.1996368,172.23,6.21663,117.1833,0.45,1
112772,3715736313,3,467080000,1949,11,0.8,47.4986714,19.1996514,172.17,6.261893,118.9391,0.46,1
112834,3715936325,3,467080200,1949,11,0.8,47.4986658,19.199666,172.18,6.272623,119.303,0.36,1
112896,3716137091,3,467080400,1949,11,0.8,47.4986603,19.1996805,172.06,6.360951,119.0633,0.38,1
112958,3716338515,3,467080600,1949,11,0.8,47.4986547,19.1996954,171.98,6.509416,118.1398,0.4,1
113022,3716539497,3,467080800,1949,11,0.8,47.4986491,19.1997102,171.9,6.257995,119.0635,0.42,1
113084,3716741052,3,467081000,1949,11,0.8,47.4986434,19.1997246,171.83,6.295753,120.7608,0.46,1
113146,3716941710,3,467081200,1949,11,0.8,47.4986376,19.1997389,171.73,6.330158,120.5757,0.44,1
113183,3717122372,3,467081400,1949,11,0.8,47.4986319,19.1997531,171.59,6.201435,120.7419,0.63,1
113272,3717342504,3,467081600,1949,11,0.8,47.4986261,19.1997671,171.49,6.143126,120.7398,0.39,1
113307,3717524154,3,467081800,1949,11,0.8,47.4986207,19.1997808,171.42,5.764625,118.8326,0.38,1
113401,3717744937,3,467082000,1949,11,0.8,47.4986156,19.1997938,171.36,5.526029,120.3236,0.2,1
113436,3717925658,3,467082200,1949,11,0.8,47.4986107,19.1998061,171.33,5.097843,119.8843,0.14,1
113498,3718126380,3,467082400,1949,11,0.8,47.4986064,19.1998175,171.3,4.575074,116.9011,0.11,1
113588,3718346573,3,467082600,1949,11,0.8,47.4986027,19.1998279,171.29,4.164721,117.9187,0.09,1
113623,3718527558,3,467082800,1949,11,0.8,47.4985998,19.1998369,171.23,3.504083,114.4439,0.16,1
113689,3718728416,3,467083000,1949,11,0.8,47.4985975,19.1998448,171.16,2.896964,112.3156,0.23,1
113778,3718949418,3,467083200,1949,11,0.8,47.498596,19.1998513,171.07,2.343267,108.6669,0.27,1
113813,3719130930,3,467083400,1949,11,0.8,47.4985951,19.1998565,170.94,1.702292,101.1779,0.49,1
113876,3719332116,3,467083600,1949,11,0.8,47.4985948,19.1998602,170.83,1.117587,96.67988,0.4,1
113938,3719532296,3,467083800,1949,11,0.8,47.4985949,19.1998626,170.76,0.6830812,72.09554,0.54,1
114002,3719733084,3,467084000,1949,11,0.8,47.4985952,19.1998639,170.74,0.3847077,62.10273,0.25,1
114091,3719953888,3,467084200,1949,11,0.8,47.4985955,19.1998646,170.76,0.2729469,28.44293,0.04,1
114128,3720133947,3,467084400,1949,11,0.8,47.4985957,19.1998651,170.79,0.2640076,24.62356,-0.09,1
114190,3720335244,3,467084600,1949,11,0.8,47.498596,19.1998656,170.82,0.2126029,41.18592,-0.28,1
114254,3720536607,3,467084800,1949,11,0.8,47.4985959,19.1998663,170.91,0.286531,119.2488,-0.32,1
114318,3720737615,3,467085000,1949,11,0.8,47.4985956,19.199867,170.99,0.2765863,139.3987,-0.28,1
114380,3720938745,3,467085200,1949,11,0.8,47.4985951,19.1998675,171.08,0.3257299,162.1213,-0.3,1
114442,3721139757,3,467085400,1949,11,0.8,47.4985945,19.1998674,171.12,0.3996248,211.7014,-0.29,1
114506,3721340850,3,467085600,1949,11,0.8,47.4985939,19.1998664,171.22,0.6618912,243.0478,-0.27,1
114568,3721542042,3,467085800,1949,11,0.8,47.4985936,19.1998641,171.27,1.191512,272.8864,-0.07,1
114632,3721742244,3,467086000,1949,11,0.8,47.498594,19.1998605,171.29,1.647119,285.1331,0.23,1
114694,3721942992,3,467086200,1949,11,0.8,47.4985951,19.1998556,171.23,2.264906,289.8751,0.26,1
114758,3722144611,3,467086400,1949,11,0.8,47.4985968,19.1998497,171.15,2.605417,292.3323,0.41,1
114820,3722345067,3,467086600,1949,11,0.8,47.4985989,19.1998427,171.02,3.203701,294.7252,0.55,1
114882,3722545278,3,467086800,1949,11,0.8,47.4986013,19.1998345,170.87,3.601736,293.2195,0.7,1
114946,3722746010,3,467087000,1949,11,0.8,47.4986038,19.1998252,170.75,3.992418,290.0689,0.67,1
115010,3722946070,3,467087200,1949,11,0.8,47.4986065,19.1998145,170.62,4.687569,290.8708,0.81,1
115072,3723126945,3,467087400,1949,11,0.8,47.4986096,19.1998024,170.48,5.036477,291.062,0.95,1
115135,3723327556,3,467087600,1949,11,0.8,47.4986124,19.1997898,170.25,5.041349,285.4146,0.96,1
115197,3723529012,3,467087800,1949,11,0.8,47.4986141,19.1997766,170.14,5.050713,277.2798,0.96,1
115261,3723750061,3,467088000,1949,11,0.8,47.4986151,19.1997632,169.95,5.152747,276.463,0.94,1
115323,3723930214,3,467088200,1949,11,0.8,47.4986159,19.1997498,169.69,5.001569,273.8979,1.02,1
115387,3724130961,3,467088400,1949,11,0.8,47.4986164,19.1997363,169.44,5.202778,271.8725,1.08,1
115450,3724332078,3,467088600,1949,11,0.8,47.4986163,19.1997226,169.13,5.106623,267.0816,1.29,1
